0,0.3928178497984502,0.7167165492762879,-0.12083437270945468,0.02716215219414442,0.7919105034594937
0,0.3942634200305273,0.704885799546055,-0.11263550520961667,0.015202377833162618,0.791256691806486
0,0.3965253946083888,0.6757868179691364,-0.09905449681150824,-0.010990404652429368,0.8230707393246155
0,0.39674583126987295,0.6591283957985581,-0.10240977753819816,-0.022345026460628626,0.8506328102797966
1,0.4075424267048398,0.559382037375577,-0.0483780963694902,-0.07019070971460438,0.8612473388532483
1,0.40915547406149394,0.5182992781313791,-0.01883788051845237,-0.06460446160164153,0.8254181695035434
1,0.4093030190074132,0.5088333524020265,-0.002240374601273532,-0.05157486338995415,0.8262428299965504
1,0.4019759037773268,0.4704413968314349,0.00648013091367722,-0.07295686100933671,0.843996905622539
2,0.3889173939624479,0.4019575511152799,-0.005104911394694021,-0.09896235940374994,0.9539377685901484
2,0.3873995600617246,0.3837836567190973,0.022599702328132344,-0.07483845354679249,1.0124539530111272
3,0.38694866414144136,0.3808358329912009,0.026999265116802687,-0.07081482249428074,1.0224982433187553
3,0.38682621201334144,0.37527073297243996,0.0322647765793365,-0.06144132478889789,1.0430786730061659
3,0.3856325402711271,0.33955696345029945,0.030280707987752457,-0.08341975647308324,1.1230128728643027
3,0.38743106194366383,0.3259720951756884,0.058770434100512005,-0.06382776830520058,1.163009461252584
4,0.3868335432817681,0.32403793257885866,0.05986530844659984,-0.0655030738697843,1.1651908390260954
4,0.3872603192509214,0.3072771581515276,0.0635019741602482,-0.09534393403112766,1.1925840442587616
4,0.3876792972244284,0.2986607211880755,0.07581996337535203,-0.1019053753647002,1.2181112135715433
4,0.3894273902306146,0.2875135637628027,0.08230569842965511,-0.07403195729216963,1.2221638575534897
5,0.3897001421528141,0.2866704724863485,0.07936154840953227,-0.061856367081476536,1.2231542836597649
5,0.3897001421528141,0.2866704724863485,0.07936154840953227,-0.061856367081476536,1.2231542836597649
5,0.394904414165474,0.2753420623696273,0.08521283724043484,-0.08531782129502287,1.2160438233504134
5,0.3949895643232044,0.2728647711197421,0.08243079192904727,-0.09498748734694837,1.2065639472070735
6,0.3957366685556731,0.27235686244492074,0.08950548509238178,-0.08894091783363914,1.2085141998362332
6,0.39689501354565054,0.26767009774602424,0.08504606576897439,-0.1004858272586086,1.1968639162648458
6,0.39550069746687777,0.2620896019443973,0.08552220701779073,-0.11915407635883672,1.1715801089611402
6,0.39402695439953306,0.26140702392055953,0.07584947458457242,-0.1218908927900514,1.1692426705086778
7,0.39402695439953306,0.26140702392055953,0.07584947458457242,-0.1218908927900514,1.1692426705086778
7,0.38924118046982015,0.2611473155514267,0.05433939163895175,-0.13336083973443694,1.192354448218614
7,0.3823536534665066,0.2638531427907875,0.043273589583474416,-0.1366542967103424,1.193260785186549
7,0.3803270407427721,0.2667065490236081,0.039588835728420375,-0.0941940285470144,1.1892415762589394
8,0.3803270407427721,0.2667065490236081,0.039588835728420375,-0.0941940285470144,1.1892415762589394
8,0.3795799672021923,0.2670093480676801,0.0415431335644034,-0.0884772749382448,1.1895916975169656
8,0.37000617796874585,0.27034070896470275,0.002303401030248048,-0.1417676667236064,1.209917373951224
8,0.3653119967133986,0.2721580072595151,-0.01507152556977706,-0.12835910521902108,1.256207261090196
8,0.36266546963556656,0.2726725060396414,-0.028433676006940307,-0.1354045521595476,1.2793533096811305
9,0.3610500045118125,0.27338389871088226,-0.046569010252252005,-0.1470108976477732,1.3012388838877966
9,0.3610500045118125,0.27338389871088226,-0.046569010252252005,-0.1470108976477732,1.3012388838877966
9,0.3421338030392004,0.28617801396290704,-0.14238184568409007,-0.15175223259943652,1.4952346420503115
10,0.3414897309841262,0.28968098400969705,-0.15040736942169486,-0.1438536644931576,1.5105797454592758
10,0.3413976877933085,0.29252669999309344,-0.1830077457979859,-0.15547831216822305,1.537058183861313
10,0.3413278400159077,0.29294652618080463,-0.18455779854698706,-0.15422306020440832,1.540122821085645
10,0.3425484765528964,0.2958544218531107,-0.2005989500003648,-0.13594118080534695,1.5800551507653964
11,0.3419972616974995,0.296263767883123,-0.20403954098449806,-0.1428881058843218,1.5844224975459265
11,0.3383707007153484,0.2948649406291885,-0.1974872597258822,-0.1284035269180252,1.5757962612718217
11,0.3336783742560804,0.2917968865737772,-0.1517782468502192,-0.0912676682581009,1.4960951152992965
11,0.32263601563731936,0.2847831700253856,-0.1666648156709029,-0.0604792530719143,1.1648384217265502
12,0.3086497821757334,0.2736538371935128,-0.16829321164883462,-0.007375437112776656,0.66524408451497
12,0.29735741719738484,0.2632159006161137,-0.16411053288914884,0.06588758083194478,0.2900531556917236
12,0.2699622042746658,0.2472079708868774,-0.1857677950316977,0.002393429733308597,-0.3339020693141084
12,0.25783284020924035,0.24202320433467145,-0.1489692179186804,0.10131712631299956,-0.5113098209252852
12,0.2465226158760391,0.23725721879505826,-0.16498348244057393,0.14412752512432594,-0.674256183731205
13,0.2185277366704924,0.2422019295073438,-0.2167122045077632,0.16142674960080486,-1.0716029055046892
13,0.2169560247931124,0.2426079965824937,-0.2269089237465225,0.1530383278835701,-1.0925710190679443
13,0.20797552480596285,0.2484191979095951,-0.2413035862495912,0.07518627286259524,-1.2664332539285084
14,0.20854485367760794,0.2498700770426757,-0.2590244484426024,0.05627451560894305,-1.323624036435851
14,0.21444150603073334,0.2444261748266339,-0.2876413563877374,0.023647796352964136,-1.3745769821718368
