0,-0.12083437270945468,0.02716215219414442,0.7919105034594937
0,-0.11263550520961668,0.01520237783316262,0.791256691806486
0,-0.09905449681150823,-0.010990404652429368,0.8230707393246155
0,-0.10240977753819816,-0.022345026460628623,0.8506328102797966
1,-0.0483780963694902,-0.07019070971460437,0.8612473388532483
1,-0.018837880518452366,-0.06460446160164152,0.8254181695035434
1,-0.0022403746012735317,-0.05157486338995415,0.8262428299965504
1,0.0064801309136772196,-0.07295686100933671,0.843996905622539
2,-0.00510491139469402,-0.09896235940374994,0.9539377685901483
2,0.022599702328132344,-0.07483845354679249,1.0124539530111272
3,0.026999265116802687,-0.07081482249428074,1.0224982433187553
3,0.0322647765793365,-0.06144132478889789,1.043078673006166
3,0.030280707987752457,-0.08341975647308324,1.1230128728643027
3,0.058770434100512,-0.06382776830520057,1.1630094612525839
4,0.05986530844659984,-0.0655030738697843,1.1651908390260954
4,0.0635019741602482,-0.09534393403112766,1.1925840442587616
4,0.07581996337535203,-0.1019053753647002,1.2181112135715433
4,0.08230569842965511,-0.07403195729216963,1.2221638575534897
5,0.07936154840953227,-0.061856367081476536,1.2231542836597649
5,0.07936154840953227,-0.061856367081476536,1.2231542836597649
5,0.08521283724043484,-0.08531782129502286,1.2160438233504134
5,0.08243079192904727,-0.09498748734694838,1.2065639472070735
6,0.08950548509238178,-0.08894091783363914,1.2085141998362332
6,0.08504606576897439,-0.10048582725860859,1.1968639162648458
6,0.08552220701779073,-0.11915407635883671,1.1715801089611402
6,0.07584947458457242,-0.1218908927900514,1.1692426705086778
7,0.07584947458457242,-0.1218908927900514,1.1692426705086778
7,0.054339391638951746,-0.13336083973443694,1.1923544482186141
7,0.04327358958347442,-0.1366542967103424,1.1932607851865493
7,0.039588835728420375,-0.09419402854701439,1.1892415762589394
8,0.039588835728420375,-0.09419402854701439,1.1892415762589394
8,0.041543133564403395,-0.0884772749382448,1.1895916975169656
8,0.002303401030248048,-0.1417676667236064,1.2099173739512241
8,-0.01507152556977706,-0.12835910521902108,1.256207261090196
8,-0.028433676006940307,-0.1354045521595476,1.2793533096811305
9,-0.046569010252252005,-0.1470108976477732,1.3012388838877966
9,-0.046569010252252005,-0.1470108976477732,1.3012388838877966
9,-0.14238184568409007,-0.15175223259943652,1.4952346420503115
10,-0.15040736942169483,-0.1438536644931576,1.5105797454592758
10,-0.1830077457979859,-0.15547831216822305,1.5370581838613133
10,-0.18455779854698706,-0.15422306020440832,1.540122821085645
10,-0.2005989500003648,-0.13594118080534695,1.5800551507653964
11,-0.20403954098449803,-0.1428881058843218,1.5844224975459265
11,-0.1974872597258822,-0.1284035269180252,1.5757962612718217
11,-0.1517782468502192,-0.0912676682581009,1.4960951152992965
11,-0.1666648156709029,-0.0604792530719143,1.1648384217265502
12,-0.16829321164883462,-0.007375437112776656,0.66524408451497
12,-0.16411053288914884,0.06588758083194478,0.2900531556917236
12,-0.18576779503169774,0.002393429733308597,-0.3339020693141084
12,-0.1489692179186804,0.10131712631299955,-0.5113098209252852
12,-0.16498348244057393,0.14412752512432597,-0.674256183731205
13,-0.21671220450776318,0.16142674960080486,-1.071602905504689
13,-0.22690892374652247,0.1530383278835701,-1.0925710190679445
13,-0.24130358624959122,0.07518627286259524,-1.2664332539285084
14,-0.2590244484426024,0.056274515608943046,-1.323624036435851
14,-0.2876413563877374,0.023647796352964136,-1.374576982171837
14,-0.2844464594802551,0.015447690139299286,-1.388640709178158
14,-0.2844464594802551,0.015447690139299286,-1.388640709178158
14,-0.28076488026707686,0.019210105411879747,-1.4450903959285772
15,-0.3044063408060647,-0.014644574774139933,-1.4859431570380275
15,-0.3138576495687008,-0.014413349884295983,-1.5014827740621837
15,-0.3153332064587589,-0.013461106718927581,-1.5040848139772267
15,-0.43160529366574274,-0.04389282005840117,-1.506484875631345
16,-0.4800111381772734,-0.0694712736531251,-1.5668195826039961
16,-0.4747697501028688,-0.07636012749100644,-1.5936949955285948
16,-0.4735578426870081,-0.09362094773296752,-1.6007853771039104
16,-0.4725090966655419,-0.09739220683330412,-1.60687841259551
17,-0.45797801199635146,-0.08052608962713748,-1.674446108611175
17,-0.47708589401386237,-0.08322974317360574,-1.6924105267471707
17,-0.46994513770283036,-0.09278997133132154,-1.7268321485017248
18,-0.46729135141825434,-0.07941090218162715,-1.7325742633587764
18,-0.45711724288452765,-0.06654006493901359,-1.7438667860786377
18,-0.46292564865738395,-0.06942681804604135,-1.749780546380979
19,-0.46292564865738395,-0.06942681804604135,-1.749780546380979
19,-0.45792946082268016,-0.07064443493076253,-1.7565308205468266
19,-0.4561942086076449,-0.07725191939909443,-1.76293638153156
19,-0.44650948262088247,-0.07094302735059735,-1.7902693557693756
20,-0.4456574733598986,-0.07773398258207043,-1.7924502111055685
20,-0.4493763938689837,-0.08319155329119629,-1.7963597877382371
20,-0.4263433235507791,-0.05877171859379074,-1.8082846458656927
20,-0.40240903289290764,0.0006293846407793735,-1.8274186795882978
20,-0.399311733437726,0.00025272213970171486,-1.829667059156773
20,-0.399311733437726,0.00025272213970171486,-1.829667059156773
21,-0.34483139485177516,0.010937536505200471,-1.868135908611282
21,-0.32556364115311787,0.025193833293376527,-1.8779682861493134
21,-0.2827904570304869,0.055518075175314575,-1.91479226039087
22,-0.28247737831209413,0.03949821740027387,-1.9158619313539764
22,-0.22318053392259726,0.007263407943638019,-1.916758110675497
22,-0.1764986559492174,-0.03956663506488134,-1.908589342522832
